filename                           ,chroma_stft        ,rmse                ,spectral_centroid ,spectral_bandwidth,rolloff           ,zero_crossing_rate  ,mfcc1              ,mfcc2              ,mfcc3               ,mfcc4               ,mfcc5               ,mfcc6               ,mfcc7                ,mfcc8               ,mfcc9               ,mfcc10              ,mfcc11              ,mfcc12              ,mfcc13              ,mfcc14               ,mfcc15               ,mfcc16              ,mfcc17             ,mfcc18              ,mfcc19              ,mfcc20
01MozartPianoSonata6InDK2wav       ,0.2833375334739685 ,0.056080855429172516,1152.5460474353745,1185.094987282595 ,2208.2949800757065,0.06486884433049536 ,-304.5356140136719 ,168.02835083007812 ,-38.97208023071289  ,12.995983123779297  ,5.5002546310424805  ,-1.163442850112915  ,-8.07042407989502    ,-8.500717163085938  ,-4.461874961853027  ,-4.1208391189575195 ,-3.2507104873657227 ,-9.026463508605957  ,-10.043375015258789 ,-12.74958324432373   ,-10.09089183807373   ,-6.2836594581604    ,-6.449243068695068 ,-6.004368782043457  ,-2.7293760776519775 ,-2.773420810699463
02MozartPianoSonata1InCK2wav       ,0.2273073047399521 ,0.008677876554429531,797.5975997889443 ,1217.6139859218758,1288.1672106291119,0.03617702991969814 ,-558.6785888671875 ,174.7493438720703  ,22.992759704589844  ,3.454789400100708   ,11.622736930847168  ,11.336749076843262  ,-5.855846881866455   ,-4.273937702178955  ,-7.458276748657227  ,-8.025605201721191  ,-17.352249145507812 ,-19.541217803955078 ,-12.945718765258789 ,-9.41081428527832    ,-6.786360263824463   ,-8.25218677520752   ,-6.031383991241455 ,-4.2992119789123535 ,-2.939943313598633  ,-3.571255922317505
02MozartPianoSonata6InDK2wav       ,0.2257426530122757 ,0.029571188613772392,996.7360376104588 ,1078.1374360572524,1837.572221785507 ,0.05586927667859907 ,-382.9508972167969 ,166.7086181640625  ,-25.842674255371094 ,7.397825241088867   ,14.3942289352417    ,-3.2900164127349854 ,-10.46573543548584   ,-12.469145774841309 ,-9.0994234085083    ,-6.327280044555664  ,-7.179324626922607  ,-6.822707653045654  ,-7.426688194274902  ,-11.37751579284668   ,-8.167263984680176   ,-7.16283655166626   ,-9.588534355163574 ,-11.116766929626465 ,-12.997512817382812 ,-11.7383451461792
03MozartPianoSonata1InCK2wav       ,0.2472548484802246 ,0.04124525189399719 ,1000.4294455353951,1059.0966561316077,1787.2725259408862,0.05670109326625387 ,-331.9172668457031 ,178.1389617919922  ,-28.022415161132812 ,8.835089683532715   ,0.6118314862251282  ,-8.727326393127441  ,-6.233922481536865   ,-11.997065544128418 ,-3.7917492389678955 ,-1.326099157333374  ,-10.23450756072998  ,-11.122917175292969 ,-6.004836082458496  ,-6.279984474182129   ,-4.413421630859375   ,-4.2597575187683105 ,-4.889629364013672 ,-3.9791345596313477 ,-1.0966588258743286 ,0.31495803594589233
03MozartPianoSonata6InDK2wav       ,0.23301628232002258,0.016852296888828278,1026.3109861805463,1200.5004505533154,1876.988650106424 ,0.05732391640866873 ,-438.0377197265625 ,168.5895233154297  ,-18.001222610473633 ,3.217083692550659   ,15.853719711303711  ,0.3639262318611145  ,-11.884496688842773  ,-10.90217113494873  ,-8.271358489990234  ,-5.7923760414123535 ,-7.208117961883545  ,-11.912647247314453 ,-12.65743350982666  ,-16.383625030517578  ,-11.27246379852295   ,-5.325035095214844  ,-7.610294818878174 ,-5.463002681732178  ,-4.297283172607422  ,-11.079401969909668
04MozartPianoSonata2InFK2wav       ,0.23623718321323395,0.03081541135907173 ,866.7958089795231 ,1069.173947922243 ,1518.9824815874128,0.047553000435371515,-386.96533203125   ,184.4622039794922  ,-10.439903259277344 ,12.684334754943848  ,6.007665157318115   ,1.0785706043243408  ,-5.019464015960693   ,-9.86589241027832   ,-5.219144344329834  ,-4.670942306518555  ,-8.929022789001465  ,-10.364924430847168 ,-7.73186731338501   ,-8.720712661743164   ,-6.702582836151123   ,-3.299952745437622  ,-3.10791277885437  ,-6.124246597290039  ,-8.6414155960083    ,-6.568353176116943
04MozartPianoSonata7InCK3wav       ,0.22478555142879486,0.02736068330705166 ,993.7093002320308 ,1135.7297226269661,1811.9807098672118,0.054040111624419504,-396.4900817871094 ,169.99061584472656 ,-21.24877166748047  ,6.435844898223877   ,14.105674743652344  ,2.1045620441436768  ,-9.727303504943848   ,-9.669143676757812  ,-3.3005294799804688 ,-4.260720252990723  ,-4.242584228515625  ,-6.113819599151611  ,-8.671673774719238  ,-14.388919830322266  ,-12.490812301635742  ,-5.039369583129883  ,-5.025324821472168 ,-4.953531265258789  ,-1.5078787803649902 ,0.2839837372303009
05MozartPianoSonata2InFK2wav       ,0.2223382294178009 ,0.006650586612522602,1043.385798019585 ,1539.0606703717008,1693.5564259626549,0.046034491099071206,-566.4529418945312 ,148.73609924316406 ,21.930755615234375  ,4.5087971687316895  ,10.42762565612793   ,8.180268287658691   ,-5.372036933898926   ,-7.320959568023682  ,-6.704272270202637  ,-2.707540273666382  ,-12.086438179016113 ,-16.606895446777344 ,-8.168322563171387  ,-5.027106761932373   ,-4.586816787719727   ,-3.5839099884033203 ,2.9249444007873535 ,4.14859676361084    ,3.9949164390563965  ,1.1606857776641846
05MozartPianoSonata7InCK3wav       ,0.20930233597755432,0.009159650653600693,996.8712795271625 ,1351.5801932034842,1670.7315639814726,0.05264896357391641 ,-539.5197143554688 ,157.6236114501953  ,11.870787620544434  ,1.6299196481704712  ,15.019207954406738  ,8.508917808532715   ,-3.640665054321289   ,-3.556990146636963  ,-4.249242782592773  ,-2.9914000034332275 ,-5.211746692657471  ,-7.890020847320557  ,-6.502073287963867  ,-10.386821746826172  ,-7.509946823120117   ,-2.289576530456543  ,-5.591424465179443 ,-10.268220901489258 ,-6.498181343078613  ,-1.4761401414871216
06MozartPianoSonata2InFK2wav       ,0.23101475834846497,0.032481227070093155,973.3215905789988 ,1123.4483662381438,1669.0149076951916,0.056015156370936535,-376.1781005859375 ,172.86114501953125 ,-12.669299125671387 ,6.141812324523926   ,2.0235133171081543  ,-3.723543643951416  ,-6.47257137298584    ,-6.985239505767822  ,0.704940915107727   ,0.5231066346168518  ,-3.4307210445404053 ,-7.1615800857543945 ,-8.989245414733887  ,-8.639180183410645   ,-5.822311878204346   ,-1.4511982202529907 ,0.03741228207945824,-3.1303069591522217 ,-4.2508134841918945 ,-0.30505314469337463
06MozartPianoSonata7InCK3wav       ,0.21236298978328705,0.020352976396679878,942.3673691104315 ,1094.1938178291393,1614.1235729489165,0.055766102699303405,-420.70355224609375,156.01351928710938 ,-1.7034462690353394 ,-2.241410255432129  ,10.89551067352295   ,0.17052815854549408 ,-11.327863693237305  ,-11.554280281066895 ,-5.237003326416016  ,-2.8599228858947754 ,-4.708395481109619  ,-7.041035175323486  ,-8.520868301391602  ,-13.052886009216309  ,-12.41075611114502   ,-7.299517631530762  ,-8.494624137878418 ,-9.682891845703125  ,-3.0936079025268555 ,3.578648805618286
07MozartPianoSonata3InBFlatwav     ,0.23377947509288788,0.0414377823472023  ,981.2256991384069 ,1114.8737385423647,1657.2899785942338,0.057438428187887   ,-347.5974426269531 ,170.17767333984375 ,-13.990246772766113 ,7.780269622802734   ,-1.0795701742172241 ,-2.51068377494812   ,-2.9307072162628174  ,-8.834062576293945  ,-1.916015386581421  ,-1.6140146255493164 ,-12.041814804077148 ,-12.096294403076172 ,-4.955032825469971  ,-6.4114089012146     ,-7.297773838043213   ,-4.225406646728516  ,-4.325593948364258 ,-6.698821067810059  ,-5.706754684448242  ,-3.8689143657684326
07MozartPianoSonata9InDK3wav       ,0.23283444344997406,0.033565714955329895,1011.3559383089258,1048.019210685134 ,1752.6560685952013,0.0618185982246517  ,-367.3612976074219 ,183.87701416015625 ,-35.58314514160156  ,5.346931457519531   ,-1.1783089637756348 ,-3.739069700241089  ,-12.194676399230957  ,-10.976362228393555 ,-7.267404079437256  ,-1.4117611646652222 ,-0.8980098962783813 ,-9.388087272644043  ,-10.671436309814453 ,-15.047065734863281  ,-13.55068588256836   ,-7.67089319229126   ,-4.9533209800720215,-7.380465030670166  ,-3.2630202770233154 ,-4.240778923034668
